Texte,source_fichier
"Dans un dernier moment, l'idée de perfection, à condition d'être limitée semblera pouvoir être conçue de manière dynamique et comme moteur de l'histoire faisant advenir l'éthique et le futur.",L_idee_de_perfection_16
"La conception premièrement évoquée de l'idée de perfection tend à la concevoir comme déjà donnée, entièrement, dans la figure de Dieu.",L_idee_de_perfection_16
"Si l'idée de perfection est inscrite dans l'âme humaine chez Augustin, c'est en tant que ""vestige"" (vestigium) de la perfection pré-adamique perdue.",L_idee_de_perfection_16
Toutes les perfections étant alors projetées en Dieu au détriment de l'homme.,L_idee_de_perfection_16
"Or, la thèse de Ludwig Feuerbach dans L'essence du christianisme est que l'homme projette en Dieu ses propres perfections, niant alors ses propres qualités.",L_idee_de_perfection_16
"Au moyen d'un renversement dialectique, Feuerbach défend une réappropriation de ces perfections.",L_idee_de_perfection_16
"Si l'idée de perfection est toujours projetée, elle joue sans doute un rôle d'idéal à la fois individuel et collectif.",L_idee_de_perfection_16
"Il s'agit dès lors de penser l'idée de perfection comme idéal ouvert, comme fin à atteindre et non comme cause originelle.",L_idee_de_perfection_16
"Si l'homme est perfectible, il faut viser la réalisation de cette idée de perfection, non pas reçue par l'extérieur (reçue sous une autorité, une tutelle) mais, bien plutôt, par une autonomie.",L_idee_de_perfection_16
"L'idée de perfection est solidaire de l'idée de progrès, et rend donc possible des dynamiques sociales dirigées vers ce dernier.",L_idee_de_perfection_16
"L'idée de perfection, ainsi conçue, se donne comme critique des imperfections réelles en vue de la réalisation effective d'un futur plus parfait.",L_idee_de_perfection_16
"La paix a beau disposer d'une allégorie propre, il n'en reste pas moins que, dans la paix entre pays ou cités, entre individus ou parties de la cité, ou bien encore entre les parties de l'âme, il s'agit toujours d'être en paix ""avec autrui"", quand même s'agirait-il d'être en paix ""avec soi-même"".",La_paix_est-elle_le_plus_grand_des_biens
Aussi la paix désigne-t-elle avant tout une relation bien plus qu'une réalité propre qui trouverait son essence en elle-même.,La_paix_est-elle_le_plus_grand_des_biens
"A cette relativité contextuelle de la notion de paix s'ajoute le fait qu'on la définit souvent spontanément comme l'absence de conflit (que celui-ci soit interétatique, social ou bien encore intérieur), de sorte qu'on ne disposerait que d'une définition négative, en creux, de la paix : Ce rapport, cet ""entre deux"", et ce ""négatif"" que constitue la paix, on se demande ici s'il est à même constituer un ""bien"".",La_paix_est-elle_le_plus_grand_des_biens
"Or, le bien n'est pas simplement un bénéfice, autrement dit n'est pas simplement ce qui agit en bien, fait le bien (bene-facere), et qui donc ne présente un intérêt qu'en vue d'autre chose, que relatif donc.",La_paix_est-elle_le_plus_grand_des_biens
"Un ""bien"" désigne bien plutôt un idéal en tant que tel, visé pour lui-même.",La_paix_est-elle_le_plus_grand_des_biens
"Il ne s'agit pas non plus de savoir si la paix présente un intérêt, suspect de partialité et d'arbitraire, valable en fonction seulement d'un contexte bien précis, mais il s'agit bien ici de savoir si elle constitue en soi, essentiellement, un idéal, qui appelle une définition positive et essentielle.",La_paix_est-elle_le_plus_grand_des_biens
"Il y a alors un paradoxe qui affleure ici, à se demander si la paix, cette relation dépendante d'un contexte, peut constituer en elle-même un idéal propre et positif.",La_paix_est-elle_le_plus_grand_des_biens
"Ce paradoxe logique s'augmente d'une difficulté du point de vue normatif dès lors qu'on se demande si la paix doit prévaloir sur ""tous les autres"" biens considérés.",La_paix_est-elle_le_plus_grand_des_biens
Comment en effet élire parmi tous les idéaux envisageables celui-là même qui ne semble pas avoir d'essence positive ?,La_paix_est-elle_le_plus_grand_des_biens
Peut-être faut-il imputer ce privilège à la nécessité même de la paix.,La_paix_est-elle_le_plus_grand_des_biens
"Toutefois, cette nécessité ne saurait occulter les autres biens sur lesquels elle prévaut, au risque de rendre illégitime ce bien.",La_paix_est-elle_le_plus_grand_des_biens
"Pour concilier la nécessité et la légitimité de la prévalence de la paix, il semblerait qu'il faille conserver, au sein de cette hiérarchie des biens, le sens de cette hiérarchie.",La_paix_est-elle_le_plus_grand_des_biens
La paix paraît d'emblée constituer un bien nécessaire au sens ici d'impératif préexistant à ses conditions de mise en œuvre et à son contenu.,La_paix_est-elle_le_plus_grand_des_biens
"C'est avant tout pour éviter ou mettre fin à la guerre de tous contre tous"", pour permettre aux communautés de vivre « en paix », que les individus s'instituent en communauté par la voie du contrat, selon Hobbes.",La_paix_est-elle_le_plus_grand_des_biens
"C'est donc l'idéal de paix, et la sécurité qu'elle octroie, qui préside au contrat, que Hobbes nomme encore ""pacte"" avec cette nuance que le ""pacte"" repose sur une promesse et implique donc une confiance entre les individus accordés.",La_paix_est-elle_le_plus_grand_des_biens
"Le pacte, qui partage son étymologie avec la paix, implique donc un surplus de confiance et donc d'apaisement dans les relations au sein de la société.",La_paix_est-elle_le_plus_grand_des_biens
"La paix apparaît donc comme le but et le moyen du contrat, elle est nécessairement impliquée - comme fondement et comme visée - dans l'institution des sociétés.",La_paix_est-elle_le_plus_grand_des_biens
"Cette nécessité de la paix implique qu'elle paraisse tout subordonner, y compris son contraire puisque même « pour faire la paix » il semble qu'il faille « préparer la guerre » selon l'adage.",La_paix_est-elle_le_plus_grand_des_biens
"Cette prévalence de la paix paraît même conduire à tout expliquer « en son nom », même son contraire là encore, puisque l'on parle volontiers de « pacification » d'un territoire lorsqu'il s'agit d'y porter au contraire les armes.",La_paix_est-elle_le_plus_grand_des_biens
"Ce que trahissent de telles expressions, c'est bien le primat absolu de la paix.",La_paix_est-elle_le_plus_grand_des_biens
Ce primat s'exprime clairement sous la plume de Pascal qui définit dans ses Pensées la paix comme le « souverain bien » au nom duquel il s'agit par exemple de dire au peuple que les lois sont justes même si on les sait injustes.,La_paix_est-elle_le_plus_grand_des_biens
"En effet, quoique l'on n'ait pas su fortifier la justice, il faut justifier cependant la force pour préserver au sein de la société ce « souverain bien » qu'est la paix.",La_paix_est-elle_le_plus_grand_des_biens
Et il n'y a que les demi-habiles pour ne pas saisir cette nécessité politique fondamentale et prévalant sur tout autre bien.,La_paix_est-elle_le_plus_grand_des_biens
"Cette nécessité de la paix paraît si exclusive que, non seulement elle semble appeler à renoncer à certains autres biens - comme la « justice vraie » dans le cas du raisonnement de Pascal ""justice vraie"" dans le cas du raisonnement de Pascal sur la raison des effets, au profit de la force -, mais bien plus, cette nécessité paraît pouvoir se passer de contenu.",La_paix_est-elle_le_plus_grand_des_biens
"Non seulement, elle prévaut donc sur les autres biens possiblement concurrents, mais elle écarte la nécessité même de les considérer.",La_paix_est-elle_le_plus_grand_des_biens
"À croire le Socrate qui s'exprime sous la plume de Xénophon dans les Mémorables, c'est bien sûr une convention, un accord vide de tout contenu que se fonde premièrement la paix au sein des cités.",La_paix_est-elle_le_plus_grand_des_biens
"Selon lui, partout en Grèce les Grecs jurent fidélité à un même serment, lequel ne prescrit rien d'autre que d'obéir aux lois », sans préjuger du contenu de celles-ci.",La_paix_est-elle_le_plus_grand_des_biens
"Ainsi, la forme de la légalité semble prévaloir au contenu des lois, et même suffit à fonder le consensus.",La_paix_est-elle_le_plus_grand_des_biens
"La paix ne résulte pas d'un accord des individus sur un quelconque contenu prescriptif, sur un quelconque bien fédérateur, mais ~~a~~ uniquement sur la nécessité de s'accorder et d'être en paix.",La_paix_est-elle_le_plus_grand_des_biens
"Ainsi la nécessité paraît non seulement faire primer la paix sur d'autres bien, mais même justifier leur écartement - comme la justice chez Pascal -, voire occulter toute considération de quelque autre bien.",La_paix_est-elle_le_plus_grand_des_biens
"Or, ce primat, voire cette occultation, paraît constituer un lourd tribut d'un point de vue éthique et normatif.",La_paix_est-elle_le_plus_grand_des_biens
"On ne saurait accepter que la nécessité de la paix nous fasse renoncer, voire négliger, et nous rendre aveugles aux biens autres.",La_paix_est-elle_le_plus_grand_des_biens
"Que la paix prime sur toute autre considération ou examen, nous en voyons les limites dans le pacifisme.",La_paix_est-elle_le_plus_grand_des_biens
"Le pacifisme est précisément la prédisposition morale, voire l'idéologie politique, qui place la paix comme bien supérieur, voire absolu, autrement dit préfère la paix sans considération - du moins dans sa déclinaison la plus radicale - des conditions de cette paix, ou des conséquences qu'elle engendrerait.",La_paix_est-elle_le_plus_grand_des_biens
C'est cet exclusivisme qui révolte la raison.,La_paix_est-elle_le_plus_grand_des_biens
"Ainsi, quand Jean Giono dit préférer « être un Allemand à genoux plutôt qu'un Français mort », il place la paix comme principe exclusif de son choix, quand bien même son pacifisme l'amènerait à renoncer à sa liberté (« à genoux »), voire à son identité (« qu'un Français mort »).",La_paix_est-elle_le_plus_grand_des_biens
